Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
7,1722286423.565178,0.8688676357269287,4.88671875,4.88671875,32.0,65.5,0.02425098419189453,0.06220817565917969,0.02425098419189453,0.06220817565917969,Evaluation-Run Start
7,1722286428.5700054,5.873695135116577,5.51171875,0.625,21.5,65.7,2.2131662368774414,2.00262451171875,2.188915252685547,1.9404163360595703,FL-Actors Image Build
7,1722286433.574011,10.877700805664062,385.6640625,380.15234375,25.7,66.5,254.96140384674072,10.814370155334473,252.74823760986328,8.811745643615723,FL-Actors Image Build
7,1722286438.5780053,15.881695032119751,1000.875,615.2109375,52.1,68.5,511.88050270080566,19.420856475830078,256.91909885406494,8.606486320495605,FL-Actors Image Build
7,1722286443.5820205,20.8857102394104,1738.3203125,737.4453125,39.0,69.1,768.6983480453491,28.09971332550049,256.81784534454346,8.67885684967041,FL-Actors Image Build
7,1722286448.586002,25.889691829681396,1993.48828125,255.16796875,34.5,68.9,1025.6025314331055,36.65974426269531,256.90418338775635,8.560030937194824,FL-Actors Image Build
7,1722286453.5901325,30.893822193145752,2233.5703125,240.08203125,42.8,69.4,1283.2508125305176,45.76226997375488,257.6482810974121,9.10252571105957,FL-Actors Image Build
7,1722286458.5940108,35.897700548172,2772.78515625,539.21484375,23.8,69.0,1336.2982845306396,47.66029071807861,53.04747200012207,1.8980207443237305,FL-Actors Image Build
7,1722286463.5983438,40.90203356742859,3759.31640625,986.53125,33.6,65.6,1337.3791637420654,48.7196102142334,1.0808792114257812,1.0593194961547852,FL-Actors Image Build
7,1722286468.6020093,45.905699014663696,4256.26171875,496.9453125,26.1,64.8,1339.0374908447266,50.10107898712158,1.6583271026611328,1.3814687728881836,FL-Actors Image Build
7,1722286473.6060302,50.909719944000244,4535.35546875,279.09375,38.8,65.2,1339.3865661621094,50.431830406188965,0.3490753173828125,0.3307514190673828,FL-Actors Image Build
7,1722286478.6100726,55.91376233100891,4535.8125,0.45703125,9.7,65.7,1339.7793197631836,50.79645538330078,0.39275360107421875,0.3646249771118164,FL-Actors Image Build
7,1722286483.6194777,60.92316746711731,4536.0703125,0.2578125,10.1,64.9,1340.155348777771,51.15120315551758,0.37602901458740234,0.3547477722167969,FL-Actors Image Build
7,1722286488.626007,65.92969679832458,4748.38671875,212.31640625,26.3,64.9,1475.050503730774,313.9832925796509,134.89515495300293,262.8320894241333,FL-Actors Image Build
7,1722286493.6300113,70.9337010383606,5143.08984375,394.703125,60.2,66.6,1739.1689910888672,834.3734197616577,264.11848735809326,520.3901271820068,FL-Actors Image Build
7,1722286498.6363933,75.94008302688599,5711.80859375,568.71875,47.5,66.4,1993.8621578216553,1339.978045463562,254.6931667327881,505.6046257019043,FL-Actors Image Build
