Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
5,1722366711.758386,0.853754997253418,3.22265625,3.22265625,25.7,66.6,0.0874338150024414,0.09877490997314453,0.0874338150024414,0.09877490997314453,Evaluation-Run Start
5,1722366716.7645698,5.859938859939575,4.13671875,0.9140625,14.0,66.5,1.1637983322143555,1.1536321640014648,1.076364517211914,1.0548572540283203,FL-Actors Image-Builder Deployment
5,1722366721.7724726,10.867841720581055,440.62890625,436.4921875,24.4,66.6,256.043514251709,9.892659187316895,254.87971591949463,8.73902702331543,FL-Actors Image-Builder Deployment
5,1722366726.7764719,15.871840953826904,1000.578125,559.94921875,33.2,66.9,510.6065216064453,18.291560173034668,254.56300735473633,8.398900985717773,FL-Actors Image-Builder Deployment
5,1722366731.780498,20.875867128372192,1603.515625,602.9375,28.5,66.8,765.1272392272949,26.57503318786621,254.5207176208496,8.283473014831543,FL-Actors Image-Builder Deployment
5,1722366736.7844677,25.879836797714233,1988.796875,385.28125,21.2,66.7,1019.7351493835449,34.706603050231934,254.60791015625,8.131569862365723,FL-Actors Image-Builder Deployment
5,1722366741.7904766,30.88584566116333,2114.859375,126.0625,15.8,66.7,1154.844186782837,39.22896671295166,135.109037399292,4.522363662719727,FL-Actors Image-Builder Deployment
5,1722366746.8024132,35.89778232574463,2176.03125,61.171875,16.2,66.7,1220.7431507110596,41.00946235656738,65.89896392822266,1.7804956436157227,FL-Actors Image-Builder Deployment
5,1722366751.8047748,40.90014386177063,2227.65625,51.625,13.9,66.7,1276.0527124404907,42.669830322265625,55.30956172943115,1.6603679656982422,FL-Actors Image-Builder Deployment
5,1722366756.8125815,45.90795063972473,2273.078125,45.421875,13.5,66.7,1325.1942129135132,44.076677322387695,49.14150047302246,1.4068470001220703,FL-Actors Image-Builder Deployment
5,1722366761.8208683,50.916237354278564,2788.76171875,515.68359375,22.2,66.8,1334.8235425949097,44.70931816101074,9.629329681396484,0.6326408386230469,FL-Actors Image-Builder Deployment
5,1722366766.824489,55.91985821723938,3780.55078125,991.7890625,29.5,66.7,1335.3351192474365,45.1734733581543,0.5115766525268555,0.4641551971435547,FL-Actors Image-Builder Deployment
5,1722366771.8284745,60.92384362220764,4300.78515625,520.234375,23.3,66.6,1335.8187818527222,45.615044593811035,0.48366260528564453,0.4415712356567383,FL-Actors Image-Builder Deployment
5,1722366776.8347378,65.93010687828064,4536.4921875,235.70703125,21.2,67.2,1336.6185102462769,46.596848487854004,0.7997283935546875,0.9818038940429688,FL-Actors Image-Builder Deployment
5,1722366781.8405442,70.93591332435608,4536.6796875,0.1875,11.1,67.3,1337.1264429092407,47.081153869628906,0.5079326629638672,0.48430538177490234,FL-Actors Image Build
5,1722366786.852554,75.94792318344116,4537.08203125,0.40234375,9.1,67.4,1337.6712665557861,47.58931636810303,0.5448236465454102,0.5081624984741211,FL-Actors Image Build
5,1722366791.8604739,80.95584297180176,4945.1171875,408.03515625,32.8,67.7,1534.530662536621,436.4223794937134,196.85939598083496,388.83306312561035,FL-Actors Image Build
5,1722366796.8644671,85.95983624458313,5102.21875,157.1015625,25.1,68.1,1537.7580842971802,442.2301092147827,3.227421760559082,5.807729721069336,FL-Actors Image Build
5,1722366801.8685098,90.96387887001038,5119.59375,17.375,11.6,68.2,1547.1466693878174,459.97210025787354,9.388585090637207,17.74199104309082,FL-Actors Image Build
5,1722366806.872825,95.96819400787354,5119.69921875,0.10546875,10.9,68.3,1547.7282466888428,460.494083404541,0.5815773010253906,0.5219831466674805,FL-Actors Image Build
5,1722366811.8805017,100.97587084770203,5250.22265625,130.5234375,16.9,68.4,1632.318787574768,625.2202014923096,84.5905408859253,164.72611808776855,FL-Actors Image Build
5,1722366816.8854594,105.98082852363586,5422.7109375,172.48828125,19.3,68.4,1632.9148035049438,625.7578439712524,0.5960159301757812,0.5376424789428711,FL-Actors Image Build
5,1722366821.8904812,110.98585033416748,5411.859375,-10.8515625,19.4,68.2,1633.461935043335,626.2495632171631,0.5471315383911133,0.49171924591064453,FL-Actors Image Build
5,1722366826.8955364,115.99090552330017,5411.9609375,0.1015625,9.8,68.3,1634.010540008545,626.7516021728516,0.5486049652099609,0.5020389556884766,FL-Actors Image Build
5,1722366831.9046078,120.99997687339783,5503.12890625,91.16796875,18.2,68.8,1647.184042930603,651.7648725509644,13.173502922058105,25.013270378112793,FL-Actors Image Build
5,1722366836.9099607,126.00532984733582,5506.55859375,3.4296875,11.6,68.9,1647.8374919891357,652.3446445465088,0.6534490585327148,0.5797719955444336,FL-Actors Image Build
5,1722366841.9204762,131.0158452987671,5572.5546875,65.99609375,16.8,68.4,1658.490345954895,672.5971460342407,10.652853965759277,20.252501487731934,FL-Actors Image Build
5,1722366846.9244745,136.01984357833862,5708.33203125,135.77734375,10.7,69.2,1683.0537157058716,720.5738067626953,24.563369750976562,47.97666072845459,FL-Actors Image Build
5,1722366851.9284668,141.02383589744568,5930.64453125,222.3125,18.6,69.7,1712.8011140823364,778.9678764343262,29.747398376464844,58.39406967163086,FL-Actors Image Build
5,1722366856.931498,146.02686715126038,6001.0078125,70.36328125,17.2,70.5,1713.4141883850098,779.5050840377808,0.6130743026733398,0.5372076034545898,FL-Actors Image Build
5,1722366861.937556,151.03292512893677,6029.9453125,28.9375,17.1,71.2,1714.021203994751,780.0332870483398,0.6070156097412109,0.528203010559082,FL-Actors Image Build
5,1722366866.9444654,156.03983449935913,6030.05078125,0.10546875,11.0,71.2,1717.1473712921143,785.5228967666626,3.1261672973632812,5.489609718322754,FL-Actors Image Build
5,1722366871.9484978,161.04386687278748,6358.12109375,328.0703125,29.8,71.4,1788.208830833435,924.2932224273682,71.0614595413208,138.77032566070557,FL-Actors Image Build
5,1722366876.9524713,166.04784035682678,6614.734375,256.61328125,16.2,71.5,1788.7915716171265,924.8082323074341,0.5827407836914062,0.515009880065918,FL-Actors Image Build
5,1722366881.9564738,171.05184292793274,6740.86328125,126.12890625,16.9,71.8,1789.3470315933228,925.3103866577148,0.5554599761962891,0.5021543502807617,FL-Actors Image Build
5,1722366886.960476,176.05584502220154,6582.3046875,-158.55859375,18.5,71.7,1790.0007581710815,925.8818578720093,0.6537265777587891,0.5714712142944336,FL-Actors Image Build
5,1722366891.9652119,181.0605809688568,6543.8359375,-38.46875,12.4,69.8,1790.5929861068726,926.4223728179932,0.5922279357910156,0.5405149459838867,FL-Actors Image Build
5,1722366896.9724696,186.06783866882324,6684.7890625,140.953125,15.6,70.1,1864.4309406280518,1070.4996824264526,73.8379545211792,144.07730960845947,FL-Actors Image Build
5,1722366901.9790275,191.07439661026,6890.30859375,205.51953125,19.2,70.1,1865.0169353485107,1071.0147914886475,0.5859947204589844,0.5151090621948242,FL-Actors Image Build
5,1722366906.98403,196.07939910888672,6777.13671875,-113.171875,17.5,68.3,1865.667625427246,1071.6519079208374,0.6506900787353516,0.6371164321899414,FL-Actors Image Build
5,1722366911.9884925,201.08386158943176,6777.2109375,0.07421875,13.4,68.7,1877.4093570709229,1093.6887321472168,11.741731643676758,22.036824226379395,FL-Actors Image Build
5,1722366916.9928823,206.08825135231018,6777.30078125,0.08984375,17.4,69.8,1878.075382232666,1094.2702016830444,0.6660251617431641,0.5814695358276367,FL-Actors Image Build
5,1722366921.9967425,211.0921115875244,6777.37109375,0.0703125,18.4,70.4,1878.65878200531,1094.7880792617798,0.583399772644043,0.5178775787353516,FL-Actors Image Build
5,1722366927.0004766,216.0958456993103,6777.4609375,0.08984375,16.7,71.4,1879.2895030975342,1095.3426675796509,0.6307210922241211,0.5545883178710938,FL-Actors Image Build
5,1722366932.0050387,221.1004078388214,6871.078125,93.6171875,16.3,71.5,1948.8797006607056,1231.453465461731,69.59019756317139,136.11079788208008,FL-Actors Image Build
